name,time,advertising_interval,sequence_number
rssi,2024-04-02 14:27:09.009,100,56
rssi,2024-04-02 14:27:09.009,100,57
rssi,2024-04-02 14:27:09.009,100,58
rssi,2024-04-02 14:27:09.009,100,59
rssi,2024-04-02 14:27:09.009,100,60
rssi,2024-04-02 14:27:09.009,100,61
rssi,2024-04-02 14:27:09.009,100,62
rssi,2024-04-02 14:27:09.009,100,63
rssi,2024-04-02 14:27:10.010,100,64
rssi,2024-04-02 14:27:10.010,100,65
rssi,2024-04-02 14:27:10.010,100,66
rssi,2024-04-02 14:27:10.010,100,67
rssi,2024-04-02 14:27:10.010,100,68
rssi,2024-04-02 14:27:10.010,100,69
rssi,2024-04-02 14:27:10.010,100,70
rssi,2024-04-02 14:27:10.010,100,71
rssi,2024-04-02 14:27:10.010,100,72
rssi,2024-04-02 14:27:10.010,100,73
rssi,2024-04-02 14:27:11.011,100,74
rssi,2024-04-02 14:27:11.011,100,75
rssi,2024-04-02 14:27:11.011,100,76
rssi,2024-04-02 14:27:11.011,100,77
rssi,2024-04-02 14:27:11.011,100,78
rssi,2024-04-02 14:27:11.011,100,79
rssi,2024-04-02 14:27:11.011,100,80
rssi,2024-04-02 14:27:11.011,100,81
rssi,2024-04-02 14:27:11.011,100,82
rssi,2024-04-02 14:27:11.011,100,83
rssi,2024-04-02 14:27:12.012,100,84
rssi,2024-04-02 14:27:12.012,100,85
rssi,2024-04-02 14:27:12.012,100,86
rssi,2024-04-02 14:27:12.012,100,87
rssi,2024-04-02 14:27:12.012,100,88
rssi,2024-04-02 14:27:12.012,100,89
rssi,2024-04-02 14:27:12.012,100,90
rssi,2024-04-02 14:27:12.012,100,91
rssi,2024-04-02 14:27:12.012,100,92
rssi,2024-04-02 14:27:13.013,100,93
rssi,2024-04-02 14:27:13.013,100,94
rssi,2024-04-02 14:27:13.013,100,95
rssi,2024-04-02 14:27:13.013,100,96
rssi,2024-04-02 14:27:13.013,100,97
rssi,2024-04-02 14:27:13.013,100,98
rssi,2024-04-02 14:27:13.013,100,99
rssi,2024-04-02 14:27:13.013,100,100
rssi,2024-04-02 14:27:13.013,100,101
rssi,2024-04-02 14:27:13.013,100,102
rssi,2024-04-02 14:27:14.014,100,103
rssi,2024-04-02 14:27:14.014,100,104
rssi,2024-04-02 14:27:14.014,100,105
rssi,2024-04-02 14:27:14.014,100,106
rssi,2024-04-02 14:27:14.014,100,107
rssi,2024-04-02 14:27:14.014,100,108
rssi,2024-04-02 14:27:14.014,100,109
rssi,2024-04-02 14:27:14.014,100,110
rssi,2024-04-02 14:27:14.014,100,111
rssi,2024-04-02 14:27:14.014,100,112
rssi,2024-04-02 14:27:15.015,100,113
rssi,2024-04-02 14:27:15.015,100,114
rssi,2024-04-02 14:27:15.015,100,115
rssi,2024-04-02 14:27:15.015,100,116
rssi,2024-04-02 14:27:15.015,100,117
rssi,2024-04-02 14:27:15.015,100,118
rssi,2024-04-02 14:27:15.015,100,119
rssi,2024-04-02 14:27:15.015,100,120
rssi,2024-04-02 14:27:15.015,100,121
rssi,2024-04-02 14:27:15.015,100,122
rssi,2024-04-02 14:27:16.016,100,123
rssi,2024-04-02 14:27:16.016,100,124
rssi,2024-04-02 14:27:16.016,100,125
rssi,2024-04-02 14:27:16.016,100,126
rssi,2024-04-02 14:27:16.016,100,127
rssi,2024-04-02 14:27:16.016,100,128
rssi,2024-04-02 14:27:16.016,100,129
rssi,2024-04-02 14:27:16.016,100,130
rssi,2024-04-02 14:27:16.016,100,131
rssi,2024-04-02 14:27:17.017,100,132
rssi,2024-04-02 14:27:17.017,100,133
rssi,2024-04-02 14:27:17.017,100,134
rssi,2024-04-02 14:27:17.017,100,135
rssi,2024-04-02 14:27:17.017,100,136
rssi,2024-04-02 14:27:17.017,100,137
rssi,2024-04-02 14:27:17.017,100,138
rssi,2024-04-02 14:27:17.017,100,139
rssi,2024-04-02 14:27:17.017,100,140
rssi,2024-04-02 14:27:17.017,100,141
rssi,2024-04-02 14:27:18.018,100,142
rssi,2024-04-02 14:27:18.018,100,143
rssi,2024-04-02 14:27:18.018,100,144
rssi,2024-04-02 14:27:18.018,100,145
rssi,2024-04-02 14:27:18.018,100,146
rssi,2024-04-02 14:27:18.018,100,147
rssi,2024-04-02 14:27:18.018,100,148
rssi,2024-04-02 14:27:18.018,100,149
rssi,2024-04-02 14:27:18.018,100,150
rssi,2024-04-02 14:27:18.018,100,151
rssi,2024-04-02 14:27:19.019,100,152
rssi,2024-04-02 14:27:19.019,100,153
rssi,2024-04-02 14:27:19.019,100,154
rssi,2024-04-02 14:27:19.019,100,155
rssi,2024-04-02 14:27:19.019,100,156
rssi,2024-04-02 14:27:19.019,100,157
rssi,2024-04-02 14:27:19.019,100,158
rssi,2024-04-02 14:27:19.019,100,159
rssi,2024-04-02 14:27:19.019,100,160
rssi,2024-04-02 14:27:19.019,100,161
rssi,2024-04-02 14:27:20.020,100,162
rssi,2024-04-02 14:27:20.020,100,163
rssi,2024-04-02 14:27:20.020,100,164
rssi,2024-04-02 14:27:20.020,100,165
rssi,2024-04-02 14:27:20.020,100,166
rssi,2024-04-02 14:27:20.020,100,167
rssi,2024-04-02 14:27:20.020,100,168
rssi,2024-04-02 14:27:20.020,100,169
rssi,2024-04-02 14:27:20.020,100,170
rssi,2024-04-02 14:27:21.021,100,171
rssi,2024-04-02 14:27:21.021,100,172
rssi,2024-04-02 14:27:21.021,100,173
rssi,2024-04-02 14:27:21.021,100,174
rssi,2024-04-02 14:27:21.021,100,175
rssi,2024-04-02 14:27:21.021,100,176
rssi,2024-04-02 14:27:21.021,100,177
rssi,2024-04-02 14:27:21.021,100,178
rssi,2024-04-02 14:27:21.021,100,179
rssi,2024-04-02 14:27:21.021,100,180
rssi,2024-04-02 14:27:22.022,100,181
rssi,2024-04-02 14:27:22.022,100,182
rssi,2024-04-02 14:27:22.022,100,183
rssi,2024-04-02 14:27:22.022,100,184
rssi,2024-04-02 14:27:22.022,100,185
rssi,2024-04-02 14:27:22.022,100,186
rssi,2024-04-02 14:27:22.022,100,187
rssi,2024-04-02 14:27:22.022,100,188
rssi,2024-04-02 14:27:22.022,100,189
rssi,2024-04-02 14:27:22.022,100,190
rssi,2024-04-02 14:27:23.023,100,191
rssi,2024-04-02 14:27:23.023,100,192
rssi,2024-04-02 14:27:23.023,100,193
rssi,2024-04-02 14:27:23.023,100,194
rssi,2024-04-02 14:27:23.023,100,195
rssi,2024-04-02 14:27:23.023,100,196
rssi,2024-04-02 14:27:23.023,100,197
rssi,2024-04-02 14:27:23.023,100,198
rssi,2024-04-02 14:27:23.023,100,199
rssi,2024-04-02 14:27:24.024,100,200
rssi,2024-04-02 14:27:24.024,100,201
rssi,2024-04-02 14:27:24.024,100,202
rssi,2024-04-02 14:27:24.024,100,203
rssi,2024-04-02 14:27:24.024,100,204
rssi,2024-04-02 14:27:24.024,100,205
rssi,2024-04-02 14:27:24.024,100,206
rssi,2024-04-02 14:27:24.024,100,207
rssi,2024-04-02 14:27:24.024,100,208
rssi,2024-04-02 14:27:24.024,100,209
rssi,2024-04-02 14:27:25.025,100,210
rssi,2024-04-02 14:27:25.025,100,211
rssi,2024-04-02 14:27:25.025,100,212
rssi,2024-04-02 14:27:25.025,100,213
rssi,2024-04-02 14:27:25.025,100,214
rssi,2024-04-02 14:27:25.025,100,215
rssi,2024-04-02 14:27:25.025,100,216
rssi,2024-04-02 14:27:25.025,100,217
rssi,2024-04-02 14:27:25.025,100,218
rssi,2024-04-02 14:27:25.025,100,219
rssi,2024-04-02 14:27:26.026,100,220
rssi,2024-04-02 14:27:26.026,100,221
rssi,2024-04-02 14:27:26.026,100,222
rssi,2024-04-02 14:29:34.034,100,1
rssi,2024-04-02 14:29:34.034,100,2
rssi,2024-04-02 14:29:34.034,100,3
rssi,2024-04-02 14:29:34.034,100,4
rssi,2024-04-02 14:29:35.035,100,5
rssi,2024-04-02 14:29:35.035,100,6
rssi,2024-04-02 14:29:35.035,100,7
rssi,2024-04-02 14:29:35.035,100,8
rssi,2024-04-02 14:29:35.035,100,9
rssi,2024-04-02 14:29:35.035,100,10
rssi,2024-04-02 14:29:35.035,100,11
rssi,2024-04-02 14:29:35.035,100,12
rssi,2024-04-02 14:29:35.035,100,13
rssi,2024-04-02 14:29:36.036,100,14
rssi,2024-04-02 14:29:36.036,100,15
rssi,2024-04-02 14:29:36.036,100,16
rssi,2024-04-02 14:29:36.036,100,17
rssi,2024-04-02 14:29:36.036,100,18
rssi,2024-04-02 14:29:36.036,100,19
rssi,2024-04-02 14:29:36.036,100,20
rssi,2024-04-02 14:29:36.036,100,21
rssi,2024-04-02 14:29:36.036,100,22
rssi,2024-04-02 14:29:36.036,100,23
rssi,2024-04-02 14:29:37.037,100,24
rssi,2024-04-02 14:29:37.037,100,25
rssi,2024-04-02 14:29:37.037,100,26
rssi,2024-04-02 14:29:37.037,100,27
rssi,2024-04-02 14:29:37.037,100,28
rssi,2024-04-02 14:29:37.037,100,29
rssi,2024-04-02 14:29:37.037,100,30
rssi,2024-04-02 14:29:37.037,100,31
rssi,2024-04-02 14:29:37.037,100,32
rssi,2024-04-02 14:29:37.037,100,33
rssi,2024-04-02 14:29:38.038,100,34
rssi,2024-04-02 14:29:38.038,100,35
rssi,2024-04-02 14:29:38.038,100,36
rssi,2024-04-02 14:29:38.038,100,37
rssi,2024-04-02 14:29:38.038,100,38
rssi,2024-04-02 14:29:38.038,100,39
rssi,2024-04-02 14:29:38.038,100,40
rssi,2024-04-02 14:29:38.038,100,41
rssi,2024-04-02 14:29:38.038,100,42
rssi,2024-04-02 14:29:38.038,100,43
rssi,2024-04-02 14:29:39.039,100,44
rssi,2024-04-02 14:29:39.039,100,45
rssi,2024-04-02 14:29:39.039,100,46
rssi,2024-04-02 14:29:39.039,100,47
rssi,2024-04-02 14:29:39.039,100,48
rssi,2024-04-02 14:29:39.039,100,49
rssi,2024-04-02 14:29:39.039,100,50
rssi,2024-04-02 14:29:39.039,100,51
rssi,2024-04-02 14:29:39.039,100,52
rssi,2024-04-02 14:29:40.040,100,53
rssi,2024-04-02 14:29:40.040,100,54
rssi,2024-04-02 14:29:40.040,100,55
rssi,2024-04-02 14:29:40.040,100,56
rssi,2024-04-02 14:29:40.040,100,57
rssi,2024-04-02 14:29:40.040,100,58
rssi,2024-04-02 14:29:40.040,100,59
rssi,2024-04-02 14:29:40.040,100,60
rssi,2024-04-02 14:29:40.040,100,61
rssi,2024-04-02 14:29:40.040,100,62
rssi,2024-04-02 14:29:41.041,100,63
rssi,2024-04-02 14:29:41.041,100,64
rssi,2024-04-02 14:29:41.041,100,65
rssi,2024-04-02 14:29:41.041,100,66
rssi,2024-04-02 14:29:41.041,100,67
rssi,2024-04-02 14:29:41.041,100,68
rssi,2024-04-02 14:29:41.041,100,69
rssi,2024-04-02 14:29:41.041,100,70
rssi,2024-04-02 14:29:41.041,100,71
rssi,2024-04-02 14:29:41.041,100,72
rssi,2024-04-02 14:29:42.042,100,73
rssi,2024-04-02 14:29:42.042,100,74
rssi,2024-04-02 14:29:42.042,100,75
rssi,2024-04-02 14:29:42.042,100,76
rssi,2024-04-02 14:29:42.042,100,77
rssi,2024-04-02 14:29:42.042,100,78
rssi,2024-04-02 14:29:42.042,100,79
rssi,2024-04-02 14:29:42.042,100,80
rssi,2024-04-02 14:29:42.042,100,81
rssi,2024-04-02 14:29:43.043,100,82
rssi,2024-04-02 14:29:43.043,100,83
rssi,2024-04-02 14:29:43.043,100,84
rssi,2024-04-02 14:29:43.043,100,85
rssi,2024-04-02 14:29:43.043,100,86
rssi,2024-04-02 14:29:43.043,100,87
rssi,2024-04-02 14:29:43.043,100,88
rssi,2024-04-02 14:29:43.043,100,89
rssi,2024-04-02 14:29:43.043,100,90
rssi,2024-04-02 14:29:43.043,100,91
rssi,2024-04-02 14:29:44.044,100,92
rssi,2024-04-02 14:29:44.044,100,93
rssi,2024-04-02 14:29:44.044,100,94
rssi,2024-04-02 14:29:44.044,100,95
rssi,2024-04-02 14:29:44.044,100,96
rssi,2024-04-02 14:29:44.044,100,97
rssi,2024-04-02 14:29:44.044,100,98
rssi,2024-04-02 14:29:44.044,100,99
rssi,2024-04-02 14:29:44.044,100,100
rssi,2024-04-02 14:29:44.044,100,101
rssi,2024-04-02 14:29:45.045,100,102
rssi,2024-04-02 14:29:45.045,100,103
rssi,2024-04-02 14:29:45.045,100,104
rssi,2024-04-02 14:29:45.045,100,105
rssi,2024-04-02 14:29:45.045,100,106
rssi,2024-04-02 14:29:45.045,100,107
rssi,2024-04-02 14:29:45.045,100,108
rssi,2024-04-02 14:29:45.045,100,109
rssi,2024-04-02 14:29:45.045,100,110
rssi,2024-04-02 14:29:45.045,100,111
rssi,2024-04-02 14:29:46.046,100,112
rssi,2024-04-02 14:29:46.046,100,113
rssi,2024-04-02 14:29:46.046,100,114
rssi,2024-04-02 14:29:46.046,100,115
rssi,2024-04-02 14:29:46.046,100,116
rssi,2024-04-02 14:29:46.046,100,117
rssi,2024-04-02 14:29:46.046,100,118
rssi,2024-04-02 14:29:46.046,100,119
rssi,2024-04-02 14:29:46.046,100,120
rssi,2024-04-02 14:29:47.047,100,121
rssi,2024-04-02 14:29:47.047,100,122
rssi,2024-04-02 14:29:47.047,100,123
rssi,2024-04-02 14:29:47.047,100,124
rssi,2024-04-02 14:29:47.047,100,125
rssi,2024-04-02 14:29:47.047,100,126
rssi,2024-04-02 14:29:47.047,100,127
rssi,2024-04-02 14:29:47.047,100,128
rssi,2024-04-02 14:29:47.047,100,129
rssi,2024-04-02 14:30:19.019,100,1
rssi,2024-04-02 14:30:19.019,100,2
rssi,2024-04-02 14:30:19.019,100,3
rssi,2024-04-02 14:30:19.019,100,4
rssi,2024-04-02 14:30:19.019,100,5
rssi,2024-04-02 14:30:19.019,100,6
rssi,2024-04-02 14:30:19.019,100,7
rssi,2024-04-02 14:30:20.020,100,8
rssi,2024-04-02 14:30:20.020,100,9
rssi,2024-04-02 14:30:20.020,100,10
rssi,2024-04-02 14:30:20.020,100,11
rssi,2024-04-02 14:30:20.020,100,12
rssi,2024-04-02 14:30:20.020,100,13
rssi,2024-04-02 14:30:20.020,100,14
rssi,2024-04-02 14:30:20.020,100,15
rssi,2024-04-02 14:30:20.020,100,16
rssi,2024-04-02 14:30:21.021,100,17
rssi,2024-04-02 14:30:21.021,100,18
rssi,2024-04-02 14:30:21.021,100,19
rssi,2024-04-02 14:30:21.021,100,20
rssi,2024-04-02 14:30:21.021,100,21
rssi,2024-04-02 14:30:21.021,100,22
rssi,2024-04-02 14:30:21.021,100,23
rssi,2024-04-02 14:30:21.021,100,24
rssi,2024-04-02 14:30:21.021,100,25
rssi,2024-04-02 14:30:21.021,100,26
rssi,2024-04-02 14:30:22.022,100,27
rssi,2024-04-02 14:30:22.022,100,28
rssi,2024-04-02 14:30:22.022,100,29
rssi,2024-04-02 14:30:22.022,100,30
rssi,2024-04-02 14:30:22.022,100,31
rssi,2024-04-02 14:30:22.022,100,32
rssi,2024-04-02 14:30:22.022,100,33
rssi,2024-04-02 14:30:22.022,100,34
rssi,2024-04-02 14:30:22.022,100,35
rssi,2024-04-02 14:30:22.022,100,36
rssi,2024-04-02 14:30:23.023,100,37
rssi,2024-04-02 14:30:23.023,100,38
rssi,2024-04-02 14:30:23.023,100,39
rssi,2024-04-02 14:30:23.023,100,40
rssi,2024-04-02 14:30:23.023,100,41
rssi,2024-04-02 14:30:23.023,100,42
rssi,2024-04-02 14:30:23.023,100,43
rssi,2024-04-02 14:30:23.023,100,44
rssi,2024-04-02 14:30:23.023,100,45
rssi,2024-04-02 14:30:23.023,100,46
rssi,2024-04-02 14:30:24.024,100,47
rssi,2024-04-02 14:30:24.024,100,48
rssi,2024-04-02 14:30:24.024,100,49
rssi,2024-04-02 14:30:24.024,100,50
rssi,2024-04-02 14:30:24.024,100,51
rssi,2024-04-02 14:30:24.024,100,52
rssi,2024-04-02 14:30:24.024,100,53
rssi,2024-04-02 14:30:24.024,100,54
rssi,2024-04-02 14:30:24.024,100,55
rssi,2024-04-02 14:30:25.025,100,56
rssi,2024-04-02 14:30:25.025,100,57
rssi,2024-04-02 14:30:25.025,100,58
rssi,2024-04-02 14:30:25.025,100,59
rssi,2024-04-02 14:30:25.025,100,60
rssi,2024-04-02 14:30:25.025,100,61
rssi,2024-04-02 14:30:25.025,100,62
rssi,2024-04-02 14:30:25.025,100,63
rssi,2024-04-02 14:30:25.025,100,64
rssi,2024-04-02 14:30:25.025,100,65
rssi,2024-04-02 14:30:26.026,100,66
rssi,2024-04-02 14:30:26.026,100,67
rssi,2024-04-02 14:30:26.026,100,68
rssi,2024-04-02 14:30:26.026,100,69
rssi,2024-04-02 14:30:26.026,100,70
rssi,2024-04-02 14:30:26.026,100,71
rssi,2024-04-02 14:30:26.026,100,72
rssi,2024-04-02 14:30:26.026,100,73
rssi,2024-04-02 14:30:26.026,100,74
rssi,2024-04-02 14:30:26.026,100,75
rssi,2024-04-02 14:30:27.027,100,76
rssi,2024-04-02 14:30:27.027,100,77
rssi,2024-04-02 14:30:27.027,100,78
rssi,2024-04-02 14:30:27.027,100,79
rssi,2024-04-02 14:30:27.027,100,80
rssi,2024-04-02 14:30:27.027,100,81
rssi,2024-04-02 14:30:27.027,100,82
rssi,2024-04-02 14:30:27.027,100,83
rssi,2024-04-02 14:30:27.027,100,84
rssi,2024-04-02 14:30:28.028,100,85
rssi,2024-04-02 14:30:28.028,100,86
rssi,2024-04-02 14:30:28.028,100,87
rssi,2024-04-02 14:30:28.028,100,88
rssi,2024-04-02 14:30:28.028,100,89
rssi,2024-04-02 14:30:28.028,100,90
rssi,2024-04-02 14:30:28.028,100,91
rssi,2024-04-02 14:30:28.028,100,92
rssi,2024-04-02 14:30:28.028,100,93
rssi,2024-04-02 14:30:28.028,100,94
rssi,2024-04-02 14:30:29.029,100,95
rssi,2024-04-02 14:30:29.029,100,96
rssi,2024-04-02 14:30:29.029,100,97
rssi,2024-04-02 14:30:29.029,100,98
rssi,2024-04-02 14:30:29.029,100,99
rssi,2024-04-02 14:30:29.029,100,100
rssi,2024-04-02 14:30:29.029,100,101
rssi,2024-04-02 14:30:29.029,100,102
rssi,2024-04-02 14:30:29.029,100,103
rssi,2024-04-02 14:30:29.029,100,104
rssi,2024-04-02 14:30:30.030,100,105
rssi,2024-04-02 14:30:30.030,100,106
rssi,2024-04-02 14:30:30.030,100,107
rssi,2024-04-02 14:30:30.030,100,108
rssi,2024-04-02 14:30:30.030,100,109
rssi,2024-04-02 14:30:30.030,100,110
rssi,2024-04-02 14:30:30.030,100,111
rssi,2024-04-02 14:30:30.030,100,112
rssi,2024-04-02 14:30:30.030,100,113
rssi,2024-04-02 14:30:30.030,100,114
rssi,2024-04-02 14:30:31.031,100,115
rssi,2024-04-02 14:30:31.031,100,116
rssi,2024-04-02 14:30:31.031,100,117
rssi,2024-04-02 14:30:31.031,100,118
rssi,2024-04-02 14:30:31.031,100,119
rssi,2024-04-02 14:30:31.031,100,120
rssi,2024-04-02 14:30:31.031,100,121
rssi,2024-04-02 14:30:31.031,100,122
rssi,2024-04-02 14:30:31.031,100,123
rssi,2024-04-02 14:30:32.032,100,124
rssi,2024-04-02 14:30:32.032,100,125
rssi,2024-04-02 14:30:32.032,100,126
rssi,2024-04-02 14:30:32.032,100,127
rssi,2024-04-02 14:30:32.032,100,128
rssi,2024-04-02 14:30:32.032,100,129
rssi,2024-04-02 14:30:32.032,100,130
rssi,2024-04-02 14:30:32.032,100,131
rssi,2024-04-02 14:30:32.032,100,132
rssi,2024-04-02 14:30:32.032,100,133
rssi,2024-04-02 14:30:33.033,100,134
rssi,2024-04-02 14:30:33.033,100,135
rssi,2024-04-02 14:30:33.033,100,136
rssi,2024-04-02 14:30:33.033,100,137
rssi,2024-04-02 14:30:33.033,100,138
rssi,2024-04-02 14:30:33.033,100,139
rssi,2024-04-02 14:30:33.033,100,140
rssi,2024-04-02 14:30:33.033,100,141
rssi,2024-04-02 14:30:33.033,100,142
rssi,2024-04-02 14:30:33.033,100,143
rssi,2024-04-02 14:30:34.034,100,144
rssi,2024-04-02 14:30:34.034,100,145
rssi,2024-04-02 14:30:34.034,100,146
rssi,2024-04-02 14:30:34.034,100,147
rssi,2024-04-02 14:30:34.034,100,148
rssi,2024-04-02 14:30:34.034,100,149
rssi,2024-04-02 14:30:34.034,100,150
rssi,2024-04-02 14:30:34.034,100,151
rssi,2024-04-02 14:30:34.034,100,152
rssi,2024-04-02 14:30:35.035,100,153
rssi,2024-04-02 14:30:35.035,100,154
rssi,2024-04-02 14:30:35.035,100,155
rssi,2024-04-02 14:30:35.035,100,156
rssi,2024-04-02 14:30:35.035,100,157
rssi,2024-04-02 14:30:35.035,100,158
rssi,2024-04-02 14:30:35.035,100,159
rssi,2024-04-02 14:30:35.035,100,160
rssi,2024-04-02 14:30:35.035,100,161
rssi,2024-04-02 14:30:35.035,100,162
rssi,2024-04-02 14:30:36.036,100,163
rssi,2024-04-02 14:30:36.036,100,164
rssi,2024-04-02 14:30:36.036,100,165
rssi,2024-04-02 14:30:36.036,100,166
rssi,2024-04-02 14:30:36.036,100,167
rssi,2024-04-02 14:30:36.036,100,168
rssi,2024-04-02 14:30:36.036,100,169
rssi,2024-04-02 14:30:36.036,100,170
rssi,2024-04-02 14:30:36.036,100,171
rssi,2024-04-02 14:30:36.036,100,172
rssi,2024-04-02 14:30:37.037,100,173
rssi,2024-04-02 14:30:37.037,100,174
rssi,2024-04-02 14:30:37.037,100,175
rssi,2024-04-02 14:30:37.037,100,176
rssi,2024-04-02 14:30:37.037,100,177
rssi,2024-04-02 14:30:37.037,100,178
rssi,2024-04-02 14:30:37.037,100,179
rssi,2024-04-02 14:30:37.037,100,180
rssi,2024-04-02 14:30:37.037,100,181
rssi,2024-04-02 14:30:37.037,100,182
rssi,2024-04-02 14:30:38.038,100,183
rssi,2024-04-02 14:30:38.038,100,184
rssi,2024-04-02 14:30:38.038,100,185
rssi,2024-04-02 14:30:38.038,100,186
rssi,2024-04-02 14:30:38.038,100,187
rssi,2024-04-02 14:30:38.038,100,188
rssi,2024-04-02 14:30:38.038,100,189
rssi,2024-04-02 14:30:38.038,100,190
rssi,2024-04-02 14:30:38.038,100,191
rssi,2024-04-02 14:30:39.039,100,192
rssi,2024-04-02 14:30:39.039,100,193
rssi,2024-04-02 14:30:39.039,100,194
rssi,2024-04-02 14:30:39.039,100,195
rssi,2024-04-02 14:30:39.039,100,196
rssi,2024-04-02 14:30:39.039,100,197
rssi,2024-04-02 14:30:39.039,100,198
rssi,2024-04-02 14:30:39.039,100,199
rssi,2024-04-02 14:30:39.039,100,200
rssi,2024-04-02 14:30:39.039,100,201
rssi,2024-04-02 14:30:40.040,100,202
rssi,2024-04-02 14:30:40.040,100,203
rssi,2024-04-02 14:30:40.040,100,204
rssi,2024-04-02 14:30:40.040,100,205
rssi,2024-04-02 14:30:40.040,100,206
rssi,2024-04-02 14:30:40.040,100,207
rssi,2024-04-02 14:30:40.040,100,208
rssi,2024-04-02 14:30:40.040,100,209
rssi,2024-04-02 14:30:40.040,100,210
rssi,2024-04-02 14:30:40.040,100,211
rssi,2024-04-02 14:30:41.041,100,212
rssi,2024-04-02 14:30:41.041,100,213
rssi,2024-04-02 14:30:41.041,100,214
rssi,2024-04-02 14:30:41.041,100,215
rssi,2024-04-02 14:30:41.041,100,216
rssi,2024-04-02 14:30:41.041,100,217
rssi,2024-04-02 14:30:41.041,100,218
rssi,2024-04-02 14:30:41.041,100,219
rssi,2024-04-02 14:30:41.041,100,220
rssi,2024-04-02 14:30:41.041,100,221
rssi,2024-04-02 14:30:42.042,100,222
rssi,2024-04-02 14:30:42.042,100,223
rssi,2024-04-02 14:30:42.042,100,224
rssi,2024-04-02 14:30:42.042,100,225
rssi,2024-04-02 14:30:42.042,100,226
rssi,2024-04-02 14:30:42.042,100,227
rssi,2024-04-02 14:30:42.042,100,228
rssi,2024-04-02 14:30:42.042,100,229
rssi,2024-04-02 14:31:39.039,100,1
rssi,2024-04-02 14:31:39.039,100,2
rssi,2024-04-02 14:31:39.039,100,3
rssi,2024-04-02 14:31:39.039,100,4
rssi,2024-04-02 14:31:39.039,100,5
rssi,2024-04-02 14:31:39.039,100,6
rssi,2024-04-02 14:31:39.039,100,7
rssi,2024-04-02 14:31:39.039,100,8
rssi,2024-04-02 14:31:39.039,100,9
rssi,2024-04-02 14:31:40.040,100,10
rssi,2024-04-02 14:31:40.040,100,11
rssi,2024-04-02 14:31:40.040,100,12
rssi,2024-04-02 14:31:40.040,100,13
rssi,2024-04-02 14:31:40.040,100,14
rssi,2024-04-02 14:31:40.040,100,15
rssi,2024-04-02 14:31:40.040,100,16
rssi,2024-04-02 14:31:40.040,100,17
rssi,2024-04-02 14:31:40.040,100,18
rssi,2024-04-02 14:31:40.040,100,19
rssi,2024-04-02 14:31:41.041,100,20
rssi,2024-04-02 14:31:41.041,100,21
rssi,2024-04-02 14:31:41.041,100,22
rssi,2024-04-02 14:31:41.041,100,23
rssi,2024-04-02 14:31:41.041,100,24
rssi,2024-04-02 14:31:41.041,100,25
rssi,2024-04-02 14:31:41.041,100,26
rssi,2024-04-02 14:31:41.041,100,27
